0.9619255660711478		SimpleArgument(a major scholarship program at the University of Michigan,List([23, 80)))	Relation(founded by,List([82, 89), [90, 92)))	SimpleArgument(Avery Hopwood,List([93, 106)))	The Hopwood Awards are a major scholarship program at the University of Michigan, founded by Avery Hopwood.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Robert Hayden,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Mary Gaitskill,List([33, 47)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Christopher Paul Curtis,List([33, 56)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Cid Corman,List([33, 43)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Tom Clark,List([33, 42)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(John Ciardi,List([33, 44)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(John Malcolm Brinnin,List([33, 53)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Anne Stevenson,List([33, 47)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Sven Birkerts,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Lorna Beers,List([33, 44)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Max Apple,List([33, 42)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Brett Ellen Block,List([33, 50)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Joe Dassin,List([33, 43)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(M.D.,List([33, 37)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Howard Belkin,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
